deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
S4-R1-I06,H01,H01,34.87566,-2.38697,10,2012-01-01T00:00:00+0100,2012-06-01T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,334
S4-R1-I12,L10,L10,34.95572,-2.56319,10,2012-01-16T00:00:00+0100,2012-06-08T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,350
S4-R1-I13,U12,U12,35.13621,-2.60954,10,2011-12-08T00:00:00+0100,2012-07-09T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,302
S4-R1-J01,G02,G02,34.85377,-2.40672,10,2012-02-23T00:00:00+0100,2012-07-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,308
S4-R1-J09,C11,C11,34.77428,-2.5893,10,2012-01-13T00:00:00+0100,2012-04-08T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,335
S4-R1-J10,U13,U13,35.13349,-2.62493,10,2011-09-15T00:00:00+0200,2012-04-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,321
S4-R1-J12,T08,T08,35.11579,-2.52885,10,2011-09-09T00:00:00+0200,2013-02-15T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,323
S4-R1-J13,F05,F05,34.83227,-2.46705,10,2012-01-16T00:00:00+0100,2012-03-16T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,346
S4-R1-L07,H08,H08,34.87663,-2.52605,10,2011-11-03T00:00:00+0100,2012-03-22T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,338
S4-R1-L08,N02,N02,34.99415,-2.40605,10,2011-09-06T00:00:00+0200,2012-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,319
S4-R1-L10,F01,F01,34.83406,-2.38725,10,2011-09-15T00:00:00+0200,2012-05-31T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,366
S4-R1-M06,H02,H02,34.87433,-2.40735,10,2011-09-06T00:00:00+0200,2013-02-16T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,295
S4-R1-M07,V13,V13,35.15766,-2.62896,10,2012-01-08T00:00:00+0100,2012-03-22T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,343
S4-R1-N08,T12,T12,35.11616,-2.6103,10,2011-09-10T00:00:00+0200,2013-03-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,368
S4-R1-N09,K07,K07,34.93296,-2.50911,10,2012-01-12T00:00:00+0100,2012-09-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,309
S4-R1-O07,M10,M10,34.97371,-2.56804,10,2011-09-10T00:00:00+0200,2012-04-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,336
S4-R1-P10,T13,T13,35.12339,-2.636,10,2011-09-17T00:00:00+0200,2012-02-20T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,327
S4-R1-S11,N09,N09,34.99073,-2.54567,10,2011-09-17T00:00:00+0200,2012-04-15T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,342
S4-R1-U10,K09,K09,34.93724,-2.54789,10,2011-09-17T00:00:00+0200,2013-04-18T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,311
S4-R1-U11,Q11,Q11,35.05523,-2.5899,10,2012-02-25T00:00:00+0100,2012-03-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,347
S4-R2-B06,E13,E13,34.80865,-2.62821,10,2012-03-05T00:00:00+0100,2013-02-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,370
S4-R2-D03,F13,F13,34.83431,-2.62978,10,2012-03-05T00:00:00+0100,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,324
S4-R2-D06,L09,L09,34.95417,-2.54963,10,2011-10-24T00:00:00+0200,2012-04-09T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,341
S4-R2-D09,F09,F09,34.83437,-2.54695,10,2011-10-24T00:00:00+0200,2012-04-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,331
S4-R2-D11,G03,G03,34.85449,-2.42709,10,2011-12-29T00:00:00+0100,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,303
S4-R2-E05,C10,C10,34.77501,-2.56832,10,2011-08-30T00:00:00+0200,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,310
S4-R2-E06,S11,S11,35.09784,-2.58976,10,2012-02-07T00:00:00+0100,2012-04-28T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,313
S4-R2-E08,Q10,Q10,35.05536,-2.56877,10,2011-12-29T00:00:00+0100,2012-05-15T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,357
S4-R2-F02,F10,F10,34.82761,-2.56425,10,2012-03-08T00:00:00+0100,2012-05-10T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,320
S4-R2-F03,E10,E10,34.81432,-2.56795,10,2011-10-29T00:00:00+0200,2012-12-29T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,361
S4-R2-F08,F03,F03,34.83452,-2.42717,10,2012-02-14T00:00:00+0100,2013-01-28T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,351
S4-R2-F13,H11,H11,34.87388,-2.58779,10,2012-01-16T00:00:00+0100,2012-05-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,360
S4-R2-G02,M13,M13,34.97435,-2.62955,10,2011-12-31T00:00:00+0100,2012-05-04T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,306
S4-R2-G05,F12,F12,34.8341,-2.61249,10,2011-09-15T00:00:00+0200,2012-10-04T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,353
S4-R2-H01,F08,F08,34.83196,-2.52876,10,2012-02-28T00:00:00+0100,2012-06-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,337
S4-R2-H05,M09,M09,34.97186,-2.54536,10,2012-02-12T00:00:00+0100,2012-05-28T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,314
S4-R2-H06,V10,V10,35.15565,-2.56609,10,2012-01-06T00:00:00+0100,2012-08-10T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,374
S4-R2-H07,C08,C08,34.77698,-2.52902,10,2012-03-12T00:00:00+0100,2012-05-01T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,359
S4-R2-I08,K05,K05,34.93448,-2.47016,10,2011-09-15T00:00:00+0200,2012-12-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,322
S4-R2-I13,U12,U12,35.13621,-2.60954,10,2011-12-08T00:00:00+0100,2012-07-09T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,328
S4-R2-J09,C11,C11,34.77428,-2.5893,10,2012-01-13T00:00:00+0100,2012-04-08T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,340
S4-R2-J12,T08,T08,35.11579,-2.52885,10,2011-09-09T00:00:00+0200,2013-02-15T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,355
S4-R2-K03,B13,B13,34.75391,-2.6292,10,2012-03-19T00:00:00+0100,2012-05-25T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,369
S4-R2-K10,P04,P04,35.0338,-2.44847,10,2012-01-13T00:00:00+0100,2012-05-26T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,372
S4-R2-K11,L07,L07,34.95584,-2.50576,10,2012-03-24T00:00:00+0100,2012-04-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,300
S4-R2-L10,F01,F01,34.83406,-2.38725,10,2011-09-15T00:00:00+0200,2012-05-31T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,333
S4-R2-L11,I07,I07,34.89412,-2.50781,10,2012-03-24T00:00:00+0100,2012-06-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,373
S4-R2-M03,G10,G10,34.85331,-2.5672,10,2012-03-19T00:00:00+0100,2012-07-08T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,294
S4-R2-M04,C02,C02,34.775,-2.40774,10,2012-03-19T00:00:00+0100,2012-10-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,329
S4-R2-M08,R07,R07,35.07482,-2.50756,10,2011-09-10T00:00:00+0200,2013-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,367
S4-R2-M09,N07,N07,34.99464,-2.50849,10,2012-03-24T00:00:00+0100,2012-05-18T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,304
S4-R2-M13,E08,E08,34.81458,-2.5295,10,2012-03-02T00:00:00+0100,2012-07-10T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,363
S4-R2-N06,P09,P09,35.03519,-2.54903,10,2011-09-06T00:00:00+0200,2012-10-26T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,344
S4-R2-N09,K07,K07,34.93296,-2.50911,10,2012-01-12T00:00:00+0100,2012-09-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,312
S4-R2-O09,P11,P11,35.03337,-2.58985,10,2012-02-24T00:00:00+0100,2012-05-10T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,307
S4-R2-O10,Q07,Q07,35.05508,-2.5101,10,2011-09-17T00:00:00+0200,2012-07-12T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,365
S4-R2-P07,M06,M06,34.9745,-2.48506,10,2012-03-07T00:00:00+0100,2013-03-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,358
S4-R2-P09,N12,N12,34.99468,-2.61043,10,2012-03-07T00:00:00+0100,2012-03-12T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,315
S4-R2-R07,P13,P13,35.03049,-2.6336,10,2012-03-07T00:00:00+0100,2012-07-29T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,293
S4-R2-S07,F11,F11,34.8392,-2.58636,10,2012-03-07T00:00:00+0100,2012-11-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,318
S4-R2-S10,F04,F04,34.83437,-2.44816,10,2011-09-17T00:00:00+0200,2012-07-29T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,348
S4-R2-S12,S07,S07,35.09472,-2.50843,10,2012-02-07T00:00:00+0100,2012-03-09T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,339
S4-R2-S13,Q05,Q05,35.05556,-2.46821,10,2012-02-08T00:00:00+0100,2012-04-06T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,296
S4-R2-T08,G01,G01,34.85346,-2.38674,10,2012-03-07T00:00:00+0100,2013-04-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,316
S4-R2-T10,J11,J11,34.91447,-2.59105,10,2012-02-24T00:00:00+0100,2013-01-12T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,330
S4-R2-U09,G04,G04,34.85383,-2.44788,10,2012-02-24T00:00:00+0100,2013-04-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,297
S4-R2-U10,K09,K09,34.93724,-2.54789,10,2011-09-17T00:00:00+0200,2013-04-18T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,345
S4-R2-U13,R06,R06,35.07477,-2.48819,10,2012-02-08T00:00:00+0100,2012-06-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,301
S4-R3-D13,K03,K03,34.93458,-2.42733,10,2012-02-07T00:00:00+0100,2012-04-22T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,332
S4-R3-E10,K06,K06,34.93366,-2.48671,10,2011-12-29T00:00:00+0100,2012-04-19T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,292
S5-R1-B05,G05,G05,34.85307,-2.467,10,2011-08-30T00:00:00+0200,2012-08-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,487
S5-R1-B06,E13,E13,34.80865,-2.62821,10,2012-03-05T00:00:00+0100,2013-02-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,492
S5-R1-B07,K02,K02,34.93683,-2.4091,10,2011-12-29T00:00:00+0100,2012-12-02T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,424
S5-R1-B13,D08,D08,34.79423,-2.53045,10,2012-02-07T00:00:00+0100,2012-07-28T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,495
S5-R1-C06,Q12,Q12,35.05396,-2.60971,10,2011-10-24T00:00:00+0200,2012-06-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,491
S5-R1-C10,O07,O07,35.01955,-2.50773,10,2012-03-29T00:00:00+0200,2013-03-02T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,405
S5-R1-C13,F02,F02,34.83533,-2.40758,10,2012-02-07T00:00:00+0100,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,498
S5-R1-D06,L09,L09,34.95417,-2.54963,10,2012-04-27T00:00:00+0200,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,430
S5-R1-D11,G03,G03,34.85449,-2.42709,10,2011-12-29T00:00:00+0100,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,389
S5-R1-E04,E09,E09,34.81129,-2.54955,10,2012-05-21T00:00:00+0200,2013-01-17T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,415
S5-R1-E05,C10,C10,34.77501,-2.56832,10,2011-08-30T00:00:00+0200,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,422
S5-R1-E09,S10,S10,35.09587,-2.57017,10,2012-05-21T00:00:00+0200,2012-08-23T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,390
S5-R1-G01,D05,D05,34.79491,-2.46952,10,2012-05-11T00:00:00+0200,2012-11-03T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,503
S5-R1-G03,M04,M04,34.97515,-2.44821,10,2012-03-09T00:00:00+0100,2012-08-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,396
S5-R1-G12,C09,C09,34.77427,-2.54802,10,2012-05-21T00:00:00+0200,2013-02-10T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,483
S5-R1-H03,Q08,Q08,35.05434,-2.52989,10,2012-03-09T00:00:00+0100,2012-07-15T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,414
S5-R1-H07,C08,C08,34.77698,-2.52902,10,2012-05-23T00:00:00+0200,2012-12-06T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,450
S5-R1-I01,D11,D11,34.7924,-2.58931,10,2012-02-23T00:00:00+0100,2012-07-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,485
S5-R1-J03,D09,D09,34.79461,-2.54764,10,2012-05-01T00:00:00+0200,2012-07-29T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,486
S5-R1-J05,B08,B08,34.75313,-2.52797,10,2012-05-31T00:00:00+0200,2013-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,459
S5-R1-J06,J05,J05,34.91678,-2.46814,10,2012-05-23T00:00:00+0200,2013-01-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,461
S5-R1-K02,E05,E05,34.81319,-2.46612,10,2012-05-01T00:00:00+0200,2013-04-09T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,463
S5-R1-K03,B13,B13,34.75391,-2.6292,10,2012-05-26T00:00:00+0200,2012-06-23T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,397
S5-R1-K04,Q09,Q09,35.05446,-2.54662,10,2012-03-19T00:00:00+0100,2012-07-07T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,482
S5-R1-K07,T09,T09,35.11561,-2.54857,10,2011-09-15T00:00:00+0200,2012-06-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,473
S5-R1-K10,P04,P04,35.0338,-2.44847,10,2012-06-11T00:00:00+0200,2012-08-01T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,438
S5-R1-L03,L02,L02,34.95511,-2.4067,10,2012-05-26T00:00:00+0200,2012-09-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,376
S5-R1-L05,N06,N06,34.99297,-2.48756,10,2012-05-26T00:00:00+0200,2012-08-14T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,467
S5-R1-M04,C02,C02,34.775,-2.40774,10,2012-03-19T00:00:00+0100,2012-10-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,429
S5-R1-M08,R07,R07,35.07482,-2.50756,10,2011-09-10T00:00:00+0200,2013-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,466
S5-R1-M09,N07,N07,34.99464,-2.50849,10,2012-05-31T00:00:00+0200,2012-07-20T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,457
S5-R1-N08,T12,T12,35.11616,-2.6103,10,2011-09-10T00:00:00+0200,2013-03-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,433
S5-R1-O09,P11,P11,35.03337,-2.58985,10,2012-06-11T00:00:00+0200,2013-02-06T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,504
S5-R1-P10,T13,T13,35.12339,-2.636,10,2012-05-03T00:00:00+0200,2012-10-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,442
S5-R1-P11,J13,J13,34.90776,-2.63328,10,2012-05-04T00:00:00+0200,2012-05-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,505
S5-R1-P13,L04,L04,34.95365,-2.44723,10,2012-05-02T00:00:00+0200,2013-03-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,499
S5-R1-Q05,E01,E01,34.81427,-2.38782,10,2012-01-04T00:00:00+0100,2012-09-28T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,470
S5-R1-Q11,T11,T11,35.10563,-2.58359,10,2012-03-07T00:00:00+0100,2012-12-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,401
S5-R1-S09,E02,E02,34.81376,-2.40743,10,2012-03-07T00:00:00+0100,2013-04-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,447
S5-R1-S13,Q05,Q05,35.05556,-2.46821,10,2012-05-02T00:00:00+0200,2012-06-19T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,455
S5-R1-T08,G01,G01,34.85346,-2.38674,10,2012-03-07T00:00:00+0100,2013-04-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,476
S5-R1-T09,O08,O08,35.02479,-2.52315,10,2012-03-07T00:00:00+0100,2012-06-08T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,426
S5-R1-T11,J07,J07,34.91352,-2.51068,10,2012-02-25T00:00:00+0100,2012-06-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,453
S5-R1-T13,J02,J02,34.91359,-2.40774,10,2012-05-02T00:00:00+0200,2012-06-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,413
S5-R1-U09,G04,G04,34.85383,-2.44788,10,2012-02-24T00:00:00+0100,2013-04-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,439
S5-R1-U10,K09,K09,34.93724,-2.54789,10,2011-09-17T00:00:00+0200,2013-04-18T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,399
S5-R1-U13,R06,R06,35.07477,-2.48819,10,2012-02-08T00:00:00+0100,2012-06-30T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,480
S5-R2-C02,D13,D13,34.79325,-2.63126,10,2012-07-21T00:00:00+0200,2013-04-06T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,474
S5-R2-C09,I09,I09,34.89113,-2.54973,10,2011-10-24T00:00:00+0200,2013-01-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,471
S5-R2-C13,F02,F02,34.83533,-2.40758,10,2012-02-07T00:00:00+0100,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,458
S5-R2-D03,F13,F13,34.83431,-2.62978,10,2012-03-05T00:00:00+0100,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,423
S5-R2-D09,F09,F09,34.83437,-2.54695,10,2012-07-20T00:00:00+0200,2013-01-30T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,418
S5-R2-E05,C10,C10,34.77501,-2.56832,10,2011-08-30T00:00:00+0200,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,489
S5-R2-E08,Q10,Q10,35.05536,-2.56877,10,2012-05-21T00:00:00+0200,2012-07-26T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,428
S5-R2-E09,S10,S10,35.09587,-2.57017,10,2012-05-21T00:00:00+0200,2012-08-23T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,416
S5-R2-E12,L05,L05,34.95596,-2.46592,10,2012-08-02T00:00:00+0200,2012-09-04T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,449
S5-R2-E13,H12,H12,34.87154,-2.61634,10,2011-12-29T00:00:00+0100,2012-12-04T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,460
S5-R2-F03,E10,E10,34.81432,-2.56795,10,2011-10-29T00:00:00+0200,2012-12-29T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,494
S5-R2-G02,M13,M13,34.97435,-2.62955,10,2012-07-30T00:00:00+0200,2012-11-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,446
S5-R2-G07,P07,P07,35.03489,-2.50945,10,2012-08-11T00:00:00+0200,2012-10-14T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,410
S5-R2-H05,M09,M09,34.97186,-2.54536,10,2012-07-21T00:00:00+0200,2012-12-19T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,443
S5-R2-H07,C08,C08,34.77698,-2.52902,10,2012-05-23T00:00:00+0200,2012-12-06T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,431
S5-R2-H08,N08,N08,34.99448,-2.53392,10,2012-08-09T00:00:00+0200,2013-02-19T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,388
S5-R2-I04,I05,I05,34.89436,-2.46704,10,2011-09-06T00:00:00+0200,2013-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,469
S5-R2-I12,L10,L10,34.95572,-2.56319,10,2012-08-02T00:00:00+0200,2012-10-05T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,448
S5-R2-J09,C11,C11,34.77428,-2.5893,10,2012-08-13T00:00:00+0200,2012-10-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,379
S5-R2-J12,T08,T08,35.11579,-2.52885,10,2011-09-09T00:00:00+0200,2013-02-15T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,435
S5-R2-K10,P04,P04,35.0338,-2.44847,10,2012-08-13T00:00:00+0200,2013-01-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,378
S5-R2-L10,F01,F01,34.83406,-2.38725,10,2012-06-11T00:00:00+0200,2013-02-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,387
S5-R2-M04,C02,C02,34.775,-2.40774,10,2012-03-19T00:00:00+0100,2012-10-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,444
S5-R2-M07,V13,V13,35.15766,-2.62896,10,2012-08-14T00:00:00+0200,2012-10-22T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,465
S5-R2-M08,R07,R07,35.07482,-2.50756,10,2011-09-10T00:00:00+0200,2013-04-24T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,402
S5-R2-N06,P09,P09,35.03519,-2.54903,10,2011-09-06T00:00:00+0200,2012-10-26T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,400
S5-R2-N08,T12,T12,35.11616,-2.6103,10,2011-09-10T00:00:00+0200,2013-03-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,380
S5-R2-N09,K07,K07,34.93296,-2.50911,10,2012-01-12T00:00:00+0100,2012-09-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,386
S5-R2-P10,T13,T13,35.12339,-2.636,10,2012-05-03T00:00:00+0200,2012-10-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,407
S5-R2-Q11,T11,T11,35.10563,-2.58359,10,2012-03-07T00:00:00+0100,2012-12-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,452
S5-R2-S09,E02,E02,34.81376,-2.40743,10,2012-03-07T00:00:00+0100,2013-04-21T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,464
S5-R2-T12,E04,E04,34.81405,-2.44836,10,2012-03-02T00:00:00+0100,2013-04-22T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,411
S5-R2-U09,G04,G04,34.85383,-2.44788,10,2012-02-24T00:00:00+0100,2013-04-17T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,385
S5-R2-U10,K09,K09,34.93724,-2.54789,10,2011-09-17T00:00:00+0200,2013-04-18T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,420
S5-R2-U12,E03,E03,34.81464,-2.42786,10,2012-04-07T00:00:00+0200,2013-03-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,454
S5-R2-V10,I13,I13,34.88962,-2.63176,10,2012-05-03T00:00:00+0200,2012-09-04T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,391
S5-R3-B06,E13,E13,34.80865,-2.62821,10,2012-03-05T00:00:00+0100,2013-02-07T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,506
S5-R3-B08,I04,I04,34.89446,-2.44798,10,2012-10-03T00:00:00+0200,2012-11-03T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,500
S5-R3-C09,I09,I09,34.89113,-2.54973,10,2011-10-24T00:00:00+0200,2013-01-27T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,403
S5-R3-D06,L09,L09,34.95417,-2.54963,10,2012-04-27T00:00:00+0200,2013-04-11T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,437
S5-R3-E01,M03,M03,34.97562,-2.42656,10,2012-07-21T00:00:00+0200,2013-01-29T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,421
S5-R3-E03,O13,O13,35.01533,-2.62959,10,2012-07-21T00:00:00+0200,2012-10-27T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,408
S5-R3-E05,C10,C10,34.77501,-2.56832,10,2011-08-30T00:00:00+0200,2013-04-13T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,377
S5-R3-E12,L05,L05,34.95596,-2.46592,10,2012-10-06T00:00:00+0200,2012-12-11T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,479
S5-R3-E13,H12,H12,34.87154,-2.61634,10,2011-12-29T00:00:00+0100,2012-12-04T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,412
S5-R3-G02,M13,M13,34.97435,-2.62955,10,2012-07-30T00:00:00+0200,2012-11-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,381
S5-R3-G03,M04,M04,34.97515,-2.44821,10,2012-09-27T00:00:00+0200,2012-11-21T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,440
S5-R3-H02,B10,B10,34.75413,-2.56838,10,2012-07-30T00:00:00+0200,2013-01-14T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,425
S5-R3-H05,M09,M09,34.97186,-2.54536,10,2012-07-21T00:00:00+0200,2012-12-19T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,419
S5-R3-H06,V10,V10,35.15565,-2.56609,10,2012-09-12T00:00:00+0200,2012-11-26T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,434
S5-R3-H07,C08,C08,34.77698,-2.52902,10,2012-05-23T00:00:00+0200,2012-12-06T00:00:00+0100,,,,0.0,,,,False,,,,none,,,,394
S5-R3-I01,D11,D11,34.7924,-2.58931,10,2012-09-27T00:00:00+0200,2013-04-06T00:00:00+0200,,,,0.0,,,,False,,,,none,,,,488
